Member_number,Recency,Frequency,Monetary,Class
3150,506,3,10.732074848948876,At_risk
3151,96,3,10.388481467062428,At_risk
3152,36,1,7.846651920967352,Hibernate
3153,83,6,28.25240967322334,Loyal
3154,191,5,20.25678796051556,Regular
3155,464,1,4.276666119016055,Hibernate
3156,150,3,12.757420750166686,At_risk
3157,448,3,11.503530491919603,At_risk
3158,452,4,16.348748514662816,Regular
3159,333,3,11.37267832955436,At_risk
3160,238,5,20.83240590403042,High_spender
3161,52,4,16.904193688289617,Regular
3162,207,1,1.6486586255873816,Hibernate
3163,366,2,5.06789740626305,Hibernate
3164,91,6,41.94768346732298,Loyal
3165,33,5,36.65275472121196,High_spender
3166,246,6,28.72369583260273,Loyal
3167,56,3,15.53108884534688,At_risk
3168,14,5,17.992612812646513,Regular
3169,181,2,10.30197235489686,At_risk
3170,27,3,22.77070695548334,At_risk
3171,439,1,8.451873565295582,Hibernate
3172,304,3,10.54761976766073,At_risk
3173,158,1,4.01096295328305,Hibernate
3174,324,2,4.92433639050989,Hibernate
3175,37,6,28.59575975734609,Loyal
3176,151,6,22.72957136738728,Loyal
3177,438,2,7.498736834780775,Hibernate
3178,22,5,16.52189798650435,Regular
3179,284,1,3.12060125559986,Hibernate
3180,72,10,63.44246358327812,Loyal
3181,17,6,29.252739602693417,Loyal
3182,76,5,29.09544058798885,High_spender
3183,145,3,12.772032344348524,At_risk
3184,40,7,22.96802509741936,Loyal
3185,303,4,21.961528211892983,High_spender
3186,35,5,23.28633407232121,High_spender
3188,24,3,9.476148759437187,At_risk
3189,37,7,29.670694329157687,Loyal
3190,39,4,24.3946990975102,High_spender
3191,0,2,10.180621801771723,At_risk
3193,333,4,22.92570481348171,High_spender
3194,241,6,30.23080630126259,Loyal
3195,175,3,11.604951409573353,At_risk
3196,56,2,8.881946521152345,Hibernate
3197,669,1,5.9156628336917,Hibernate
3198,190,2,9.017609627070168,Hibernate
3199,6,1,4.42484663185681,Hibernate
3200,273,4,17.038013549948168,Regular
3201,33,6,35.21071607215067,Loyal
3202,46,3,13.07663887962918,At_risk
3203,145,5,23.542320516401148,High_spender
3204,236,5,24.78376761621598,High_spender
3205,19,5,23.810686647242168,High_spender
3206,78,6,25.570005608854704,Loyal
3207,34,4,27.688565542325485,High_spender
3208,40,5,21.919581107463284,High_spender
3209,2,5,16.574234362577876,Regular
3210,7,3,17.50856389027691,At_risk
3211,91,2,8.167175808086842,Hibernate
3212,256,2,8.509909126913765,Hibernate
3213,376,3,15.27551451165242,At_risk
3214,8,4,27.53663961403429,High_spender
3215,162,4,21.962827246988347,High_spender
3216,321,2,4.903780328971562,Hibernate
3217,285,3,10.392713782071368,At_risk
3218,567,2,9.646437040048848,At_risk
3219,148,3,13.644055962805975,At_risk
3220,53,5,17.098653802630597,Regular
3221,184,9,43.48063396360045,Loyal
3222,147,4,17.661088382728842,Regular
3223,511,1,9.614288997472284,At_risk
3224,291,4,21.21559923760425,High_spender
3225,18,7,35.028759408437764,Loyal
3226,431,4,19.445961772661324,Regular
3227,30,5,25.158549661512712,High_spender
3228,338,1,17.615051318496207,At_risk
3229,145,3,21.863426079473825,At_risk
3230,350,1,4.125197025704866,Hibernate
3231,274,2,7.34997035816493,Hibernate
3232,12,7,27.61162564207808,Loyal
3233,430,1,5.3612921657094255,Hibernate
3234,136,1,3.725693427236653,Hibernate
3235,2,3,13.709106590224067,At_risk
3236,179,4,18.322372001618337,Regular
3237,185,4,21.872363858691465,High_spender
3238,545,2,10.18104417591348,At_risk
3239,33,1,2.602689685444384,Hibernate
3240,363,2,5.135892550268533,Hibernate
3241,101,3,17.34024715376932,At_risk
3242,221,3,12.03392026296816,At_risk
3243,727,1,3.3603753871419,Hibernate
3244,40,3,9.18935271666758,Hibernate
3245,22,5,40.42441871711885,High_spender
3246,125,8,43.13379307693991,Loyal
3247,59,7,44.0789517400256,Loyal
3248,194,10,42.18022587732125,Loyal
3249,373,2,7.239592791844807,Hibernate
3250,262,2,9.29332530705056,Hibernate
3251,4,7,42.94291571648719,Loyal
3252,130,5,17.396424395313666,Regular
3253,193,2,9.649080346544974,At_risk
3254,72,4,16.926615221714506,Regular
3255,55,6,24.33160171661253,Loyal
3256,153,4,16.430887663550926,Regular
3257,320,2,16.079641947821834,At_risk
3258,224,6,26.64432549402781,Loyal
3259,119,4,15.60632211644428,Regular
3260,28,3,15.640447072892927,At_risk
3262,22,4,26.56024153328089,High_spender
3263,531,3,12.133476610438745,At_risk
3264,269,5,15.593290274929938,Regular
3265,21,2,14.268222239518453,At_risk
3266,66,7,36.17089886298682,Loyal
3267,346,4,14.810595564774166,Regular
3268,54,7,29.13400884080106,Loyal
3269,84,2,8.500087967653894,Hibernate
3270,229,1,2.7725887222397816,Hibernate
3271,3,3,12.231108643293693,At_risk
3272,192,2,6.134791865101403,Hibernate
3273,95,3,17.184863039647198,At_risk
3275,65,3,16.55561825620447,At_risk
3276,183,4,32.61847397202425,High_spender
3277,425,3,13.828872713877814,At_risk
3278,396,2,8.73044639407831,Hibernate
3279,399,3,14.003992609881182,At_risk
3280,170,3,13.353498158419292,At_risk
3281,66,3,14.727956673563442,At_risk
3282,191,5,19.2939057119856,Regular
3283,181,4,14.663139280269837,Regular
3284,41,7,31.842318148277467,Loyal
3285,171,2,14.031685681282642,At_risk
3286,7,2,7.36486362024214,Hibernate
3287,331,4,25.315225864553096,High_spender
3288,248,3,9.048780981973108,Hibernate
3289,4,10,61.826465544364304,Loyal
3290,215,1,3.287655340263026,Hibernate
3291,150,2,7.951821831910181,Hibernate
3292,108,3,16.231930569907448,At_risk
3293,235,3,9.979656600128148,At_risk
3294,180,6,25.22394625750844,Loyal
3295,155,3,18.189906087505825,At_risk
3296,135,5,26.59732766525638,High_spender
3297,223,5,25.685872914393208,High_spender
3298,218,4,22.00466331122573,High_spender
3299,305,4,26.16098815078296,High_spender
3300,85,4,21.42389619182141,High_spender
3301,249,1,2.575661013056465,Hibernate
3302,222,3,11.91646595739323,At_risk
3303,339,3,13.066402218098467,At_risk
3304,30,3,15.824619335268096,At_risk
3305,189,3,11.259538573591913,At_risk
3306,1,7,26.954506072671887,Loyal
3307,85,4,16.775006166289273,Regular
3308,68,9,44.77081034064679,Loyal
3309,63,7,22.989329711472376,Loyal
3310,230,4,15.97731615198373,Regular
3311,182,3,16.90594114312997,At_risk
3312,6,4,18.171686078598032,Regular
3313,266,3,8.858247076239671,Hibernate
3314,504,1,4.06457240388843,Hibernate
3315,41,5,21.18060402931384,High_spender
3316,357,3,14.43409634052776,At_risk
3317,184,3,10.659973749955943,At_risk
3318,162,2,7.727440656675622,Hibernate
3319,43,2,7.987874418613055,Hibernate
3320,627,3,13.58051255546986,At_risk
3321,5,5,24.92169920577529,High_spender
3322,80,6,28.635737389238507,Loyal
3323,21,4,21.67569969374521,High_spender
3324,128,5,17.6127429679671,Regular
3325,31,5,24.61119610407093,High_spender
3326,244,2,7.221320279707653,Hibernate
3327,240,6,21.82134037949754,Loyal
3328,76,4,20.99299764615119,High_spender
3329,312,5,24.61737948992954,High_spender
3330,157,2,11.13050800748795,At_risk
3331,158,2,13.356887626823482,At_risk
3332,333,2,9.540882661161357,At_risk
3333,311,2,4.935267862489673,Hibernate
3334,241,4,17.22118545442252,Regular
3335,481,1,8.332710196396746,Hibernate
3336,279,1,4.909119230903745,Hibernate
3337,203,5,29.08515311995507,High_spender
3338,135,4,16.184531866168548,Regular
3339,22,3,16.970709045887,At_risk
3341,15,2,10.589436598573734,At_risk
3342,191,4,19.019768769246205,Regular
3343,234,5,20.040835655937936,Regular
3344,273,5,17.415580483293557,Regular
3345,91,1,2.481567748522486,Hibernate
3346,233,3,17.221325649414865,At_risk
3347,208,5,26.391131044741336,High_spender
3348,25,6,25.0005826120316,Loyal
3349,536,3,18.40243639544324,At_risk
3350,586,2,5.403487864153576,Hibernate
3351,77,2,10.526080393151528,At_risk
3352,52,3,11.006819490118842,At_risk
3353,138,6,30.897840962840384,Loyal
3354,31,6,28.26008456611524,Loyal
3355,28,2,13.330284007295834,At_risk
3356,221,6,28.606261314292222,Loyal
3357,205,3,18.71132997820145,At_risk
3358,276,5,33.38283384868261,High_spender
3359,523,2,9.069988331527398,Hibernate
3360,46,3,22.491128625252884,At_risk
3361,161,9,46.78617624064549,Loyal
3362,578,1,2.341805806147327,Hibernate
3363,1,6,20.96422045423126,Loyal
3364,107,5,24.8798569060392,High_spender
3365,66,6,24.31656363871375,Loyal
3366,376,2,6.657034959897693,Hibernate
3367,671,1,4.835249628303414,Hibernate
3368,296,3,13.2669162189856,At_risk
3369,1,5,29.87763945585206,High_spender
3370,48,4,20.08442338817852,Regular
3372,673,1,4.281100716083921,Hibernate
3373,6,2,4.526992404924068,Hibernate
3374,125,2,9.64591274030955,At_risk
3375,248,3,15.411019790147208,At_risk
3376,722,1,4.167161224803898,Hibernate
3377,488,1,4.158883083359672,Hibernate
3378,351,4,15.079846439846293,Regular
3379,343,2,11.452513670504446,At_risk
3380,49,6,37.16003881967273,Loyal
3381,390,2,9.444646983836089,At_risk
3382,412,3,18.157397021840644,At_risk
3383,412,3,8.766302737396355,Hibernate
3384,31,5,16.01160147856325,Regular
3385,185,4,20.78414761981508,High_spender
3386,330,4,10.903477138617252,Regular
3387,234,3,12.425375430501829,At_risk
3389,135,5,28.25392238582668,High_spender
3390,29,5,23.12851362030384,High_spender
3391,9,1,5.375278407684165,Hibernate
3393,53,6,37.646682413461,Loyal
3394,17,3,14.256009894601508,At_risk
3395,133,2,5.67488905100122,Hibernate
3396,230,5,27.029976131452592,High_spender
3397,313,3,11.220889608540672,At_risk
3398,294,4,24.68667722461413,High_spender
3399,164,4,22.80528172011264,High_spender
3400,301,3,20.11056706885657,At_risk
3401,93,3,16.315715993856774,At_risk
3402,136,9,39.48909381797519,Loyal
3403,623,3,10.215149244493256,At_risk
3404,23,2,8.20995264490045,Hibernate
3405,261,4,34.70553038816535,High_spender
3406,68,3,12.11407443608409,At_risk
3407,280,4,16.75385365927697,Regular
3408,55,2,7.581659291719263,Hibernate
3409,19,4,23.41513498277514,High_spender
3410,62,7,29.721064074423303,Loyal
3411,194,4,13.983572098621185,Regular
3412,338,1,4.06409151905108,Hibernate
3413,98,5,15.79223603745999,Regular
3414,68,4,22.405300495314727,High_spender
3415,217,2,11.125719393434824,At_risk
3416,45,5,34.05300627584918,High_spender
3417,15,2,12.436402558790116,At_risk
3418,292,2,5.450866765008321,Hibernate
3419,25,3,19.748682807316463,At_risk
3420,306,3,11.091886917928209,At_risk
3421,232,4,22.04227844080034,High_spender
3422,521,1,3.500137329517059,Hibernate
3423,211,4,13.26201748787888,Regular
3424,136,3,18.056779293700306,At_risk
3425,380,3,9.667285144303962,At_risk
3426,66,4,15.20654741182694,Regular
3427,246,4,19.316593214020752,Regular
3428,289,3,15.352202334485426,At_risk
3429,184,6,37.068179385007376,Loyal
3430,258,4,24.951756427276425,High_spender
3431,517,1,2.8724340572094977,Hibernate
3432,270,2,6.345046713336466,Hibernate
3433,90,3,15.987463040641703,At_risk
3434,203,1,8.364727114248797,Hibernate
3435,417,5,22.10494918226785,High_spender
3436,278,1,3.752792779857589,Hibernate
3437,331,6,30.66430538884672,Loyal
3438,3,6,32.43229572248828,Loyal
3439,127,5,18.462301428827992,Regular
3440,9,1,11.450358349734454,At_risk
3441,262,2,10.516432065963038,At_risk
3442,46,5,25.473423076941422,High_spender
3443,68,4,18.323061203742007,Regular
3444,631,2,18.33051568115492,At_risk
3445,90,3,11.31251459082715,At_risk
3447,33,4,22.0562913739568,High_spender
3448,460,1,5.2925507716537,Hibernate
3449,31,3,9.108187476958411,Hibernate
3450,6,7,30.26154493623984,Loyal
3451,121,4,10.48858786875244,Regular
3452,59,4,12.966223565728043,Regular
3453,14,2,5.069658634545717,Hibernate
3454,13,1,3.0726933146901194,Hibernate
3455,42,3,12.597663395230652,At_risk
3456,111,5,23.300789524052995,High_spender
3457,416,2,12.61573200296438,At_risk
3458,139,5,15.161680869067537,Regular
3459,147,4,16.06398494743516,Regular
3460,36,4,31.017780357725584,High_spender
3461,187,2,8.068585798996228,Hibernate
3462,45,9,47.15889648702049,Loyal
3463,97,4,15.186161307148932,Regular
3464,548,2,6.536865495513663,Hibernate
3465,59,9,43.60689648883846,Loyal
3466,386,2,9.293713421953806,Hibernate
3467,6,6,26.56860211926105,Loyal
3468,46,4,19.885864602340977,Regular
3469,224,5,30.15232085409085,High_spender
3470,87,3,20.206321299076656,At_risk
3471,79,4,20.46971796114119,Regular
3472,244,3,25.08863896058993,At_risk
3473,267,3,11.11546263792944,At_risk
3474,127,7,32.65139726327598,Loyal
3475,16,4,13.860908141347473,Regular
3476,185,6,26.70908982935937,Loyal
3477,531,1,6.2498207901779335,Hibernate
3478,272,1,2.6892071133007303,Hibernate
3479,281,4,17.584839171539024,Regular
3480,237,5,18.147882866377955,Regular
3481,87,4,28.90809154760392,High_spender
3482,518,3,8.016155414016398,Hibernate
3483,38,6,34.331591639290565,Loyal
3484,39,10,42.572910561159695,Loyal
3485,161,3,11.85480328995179,At_risk
3486,7,5,22.730932465145703,High_spender
3487,431,6,16.844933069507505,Regular
3488,9,3,16.222698149601825,At_risk
3489,42,5,32.103505172754176,High_spender
3490,174,1,2.200552367428894,Hibernate
3491,65,7,27.241668953140767,Loyal
3493,331,4,13.668468750918588,Regular
3494,179,3,10.911543962684371,At_risk
3495,42,8,44.59853582784072,Loyal
3496,99,4,15.410960968722804,Regular
3497,36,5,36.81507705020265,High_spender
3498,274,4,18.77251712939442,Regular
3499,240,8,34.2686089043078,Loyal
3500,162,5,27.81708870531676,High_spender
3501,156,2,6.385558582253367,Hibernate
3502,477,5,16.50785732628032,Regular
3503,31,1,2.128231705849268,Hibernate
3504,55,4,33.236486911753126,High_spender
3505,80,6,26.2681741071697,Loyal
3507,50,7,32.80893177277467,Loyal
3508,137,7,33.40053013916459,Loyal
3509,175,4,28.206408020877227,High_spender
3510,362,1,2.9014215940827497,Hibernate
3511,45,7,26.58290320433442,Loyal
3512,43,2,8.253780201228112,Hibernate
3513,123,2,12.562883444240228,At_risk
3514,382,2,8.037984444776797,Hibernate
3515,180,5,18.50497879878675,Regular
3516,17,3,14.263396884141567,At_risk
3517,19,8,39.57255873405049,Loyal
3518,65,6,30.84727930329134,Loyal
3519,17,3,20.536476489657925,At_risk
3520,51,4,19.001263149167524,Regular
3521,166,4,12.286693342270244,Regular
3522,98,2,24.21581153107348,At_risk
3523,51,7,25.731788336099257,Loyal
3524,395,5,22.41697205133994,High_spender
3525,319,2,15.15054469849072,At_risk
3526,126,5,21.41962569657761,High_spender
3527,92,3,23.14823652024589,At_risk
3528,134,3,17.539966088702243,At_risk
3529,108,7,25.34029700835272,Loyal
3530,560,3,13.31710718805162,At_risk
3531,123,5,36.78256153563334,High_spender
3532,218,3,11.34993922630053,At_risk
3533,495,1,4.858726543710497,Hibernate
3534,49,3,12.489870062468508,At_risk
3535,120,5,30.36794775688029,High_spender
3536,635,1,5.9769598609051,Hibernate
3537,97,6,25.25971821068524,Loyal
3538,304,3,8.698298008282297,Hibernate
3539,340,6,27.467229029148303,Loyal
3540,300,3,7.780269656509601,Hibernate
3541,652,2,8.842710787319632,Hibernate
3542,172,2,7.056009753159541,Hibernate
3543,80,6,44.14923492601573,Loyal
3544,270,5,20.453879937131266,Regular
3545,30,4,25.99513188751874,High_spender
3546,38,3,12.434579338236338,At_risk
3547,32,3,36.296822468152975,At_risk
3548,202,7,25.93997371583701,Loyal
3549,151,8,29.61711410773968,Loyal
3550,377,3,11.711075183547834,At_risk
3551,159,3,16.54900284032437,At_risk
3552,119,5,26.617018744477093,High_spender
3553,212,3,10.728012934266763,At_risk
3554,160,4,13.316015065164551,Regular
3555,442,1,6.108847502743026,Hibernate
3556,91,4,21.13322170626668,High_spender
3557,163,4,23.7812552744328,High_spender
3558,102,4,30.56197425692922,High_spender
3559,181,5,20.57412970298058,Regular
3560,92,7,32.89437673234404,Loyal
3561,367,4,13.103303050008035,Regular
3562,0,5,38.49323274339135,High_spender
3563,35,4,13.982463782993587,Regular
3564,179,3,11.888806397074935,At_risk
3565,624,1,7.324753622903975,Hibernate
3566,16,2,6.24297395637886,Hibernate
3567,87,2,12.0852800657355,At_risk
3568,74,4,9.713968806446834,Regular
3569,419,3,9.400391974832049,Hibernate
3570,119,4,17.096321142127387,Regular
3571,19,6,30.802168903087747,Loyal
3572,174,2,11.95051076271486,At_risk
3573,271,4,20.424352498075216,Regular
3574,55,6,22.365627915450368,Loyal
3575,236,5,20.00008991533644,Regular
3576,594,1,3.518980417318539,Hibernate
3577,232,3,12.375898044551878,At_risk
3578,228,2,11.016810737808932,At_risk
3579,0,5,26.4507872791182,High_spender
3580,36,2,6.079680531599911,Hibernate
3581,5,7,39.253149596134456,Loyal
3582,196,6,35.31086862371915,Loyal
3583,27,7,25.241602481776248,Loyal
3584,13,7,30.25942268135505,Loyal
3585,162,2,8.84979595125903,Hibernate
3586,220,3,15.437208965988724,At_risk
3587,147,5,19.127397766642105,Regular
3588,15,4,25.13906755205218,High_spender
3589,56,6,21.67891400545418,Loyal
3590,214,6,26.22750954179143,Loyal
3591,119,3,18.39097890457395,At_risk
3592,16,5,24.74643322789573,High_spender
3593,57,10,47.32108323106691,Loyal
3594,110,2,8.47488776381967,Hibernate
3595,13,7,27.159643246094696,Loyal
3596,254,5,20.19171714340792,Regular
3597,17,3,16.466966659882782,At_risk
3598,259,2,6.580106401786617,Hibernate
3599,39,5,19.338228434187844,Regular
3600,34,6,26.84653512727806,Loyal
3601,10,4,12.838372683487773,Regular
3602,429,2,8.625067026040277,Hibernate
3603,334,4,23.92298641610547,High_spender
3604,226,6,28.176592681980978,Loyal
3605,269,1,4.813711643758076,Hibernate
3606,414,1,4.085976312551584,Hibernate
3607,676,1,3.7281001672672174,Hibernate
3608,33,4,29.277348537905524,High_spender
3609,18,5,19.47419132990157,Regular
3610,470,2,4.829861339148556,Hibernate
3611,320,2,12.76006029849923,At_risk
3612,94,6,22.18770173751178,Loyal
3613,86,4,22.549888763850635,High_spender
3614,246,5,18.97076376917231,Regular
3615,119,4,18.03609123975584,Regular
3616,420,3,12.54043856599559,At_risk
3617,257,5,21.924220746804163,High_spender
3618,449,2,7.632091000998099,Hibernate
3619,267,5,18.98893809561061,Regular
3620,195,4,26.33171626983531,High_spender
3621,58,7,30.16673464036177,Loyal
3622,2,5,15.470920613272938,Regular
3623,237,2,7.985926736745462,Hibernate
3624,597,1,4.158883083359672,Hibernate
3625,439,1,1.9851308622085948,Hibernate
3626,567,2,6.1692960386290725,Hibernate
3627,542,1,10.245165814261789,At_risk
3628,516,1,11.307238803919876,At_risk
3629,261,6,30.22726891926749,Loyal
3630,159,2,8.836304161051668,Hibernate
3631,474,1,2.8213788864092133,Hibernate
3632,451,2,7.768094134739237,Hibernate
3633,1,5,31.956208744818845,High_spender
3634,20,2,7.038432602623754,Hibernate
3635,17,7,44.50028451073111,Loyal
3636,230,3,10.434885325040712,At_risk
3637,8,3,23.06028149174625,At_risk
3638,207,2,8.422020602145901,Hibernate
3639,396,4,19.54947209770728,Regular
3640,83,3,15.054107123941472,At_risk
3641,3,3,8.214341276529273,Hibernate
3642,309,3,24.705583704241363,At_risk
3643,101,5,27.45519129501472,High_spender
3644,89,3,14.39168324907104,At_risk
3645,18,4,17.712827028247982,Regular
3646,144,4,18.14762529933452,Regular
3647,302,2,11.764047484786255,At_risk
3648,211,1,7.223375909750059,Hibernate
3649,192,7,33.12960207307976,Loyal
3650,166,2,10.91850487617306,At_risk
3651,75,6,43.571742215738574,Loyal
3652,103,2,5.808742910292688,Hibernate
3653,51,4,24.19574531540608,High_spender
3654,14,2,7.427548572730389,Hibernate
3655,317,2,13.9602162944086,At_risk
3656,294,3,19.1547334608658,At_risk
3657,92,8,43.00435952215647,Loyal
3658,95,2,17.73627171208719,At_risk
3659,192,4,11.697913398752824,Regular
3660,442,4,19.04613508454607,Regular
3661,33,4,23.56565129720843,High_spender
3662,27,4,12.897278052387207,Regular
3663,40,8,35.83008041989474,Loyal
3664,214,3,13.502110370628532,At_risk
3665,98,2,15.19298582494141,At_risk
3666,262,5,19.095780689902288,Regular
3667,382,4,14.82420448166634,Regular
3668,12,6,23.14705600070237,Loyal
3669,323,4,23.912373151084587,High_spender
3670,378,4,21.08366709833705,High_spender
3671,80,3,19.66073362957988,At_risk
3672,216,3,22.462364368035704,At_risk
3673,125,4,16.24520177683319,Regular
3674,139,4,17.023781691133365,Regular
3675,149,5,22.60402200888052,High_spender
3676,67,2,12.0157392259295,At_risk
3677,30,5,24.60463859622377,High_spender
3678,541,3,14.725346100566624,At_risk
3679,7,6,33.68862153304672,Loyal
3680,36,4,17.972740635846073,Regular
3681,77,4,19.379527047259707,Regular
3682,79,6,36.65603628706516,Loyal
3683,25,5,26.28712539434781,High_spender
3684,139,6,26.867696337953944,Loyal
3685,126,3,23.26327753708309,At_risk
3686,123,4,15.010521989966824,Regular
3687,8,5,31.635652279008223,High_spender
3688,68,3,29.638469561264927,At_risk
3689,154,4,20.030897791375857,Regular
3690,223,2,18.95771269022263,At_risk
3691,128,5,47.10795463066699,High_spender
3692,73,5,23.825753864842248,High_spender
3693,44,3,16.006631925529245,At_risk
3694,13,5,17.298944547035436,Regular
3695,174,4,11.939256288429505,Regular
3696,423,2,9.873234509365108,At_risk
3697,88,4,17.93032357113463,Regular
3698,122,5,19.086016024409,Regular
3699,18,3,18.099262011211643,At_risk
3700,255,1,3.9736071667392814,Hibernate
3701,247,4,27.62864283774064,High_spender
3703,197,4,20.290225080997697,Regular
3704,93,5,21.773806847418783,High_spender
3705,114,4,19.6123660570592,Regular
3706,408,1,4.278054044290903,Hibernate
3707,187,2,7.718402121718659,Hibernate
3708,118,3,10.445161803294008,At_risk
3709,65,5,45.038084459452975,High_spender
3710,130,3,11.017693735043562,At_risk
3711,175,2,7.306522002922207,Hibernate
3712,10,3,11.44830846253996,At_risk
3713,333,4,17.226580082826324,Regular
3714,571,2,4.0575768380298864,Hibernate
3715,233,3,8.049980834782016,Hibernate
3716,50,4,16.207424964798438,Regular
3717,214,4,19.13351522324161,Regular
3718,73,6,31.78929206812032,Loyal
3719,13,6,32.43376721532886,Loyal
3720,216,3,11.94089324327,At_risk
3721,179,5,18.36318468929841,Regular
3722,516,3,9.117075496230772,Hibernate
3723,291,1,2.028148247292285,Hibernate
3724,19,3,14.593601293709876,At_risk
3725,466,2,7.179198207382832,Hibernate
3726,218,2,12.241785212327567,At_risk
3727,225,5,26.375086477218964,High_spender
3728,48,6,23.1672277064448,Loyal
3729,31,2,12.887416950599397,At_risk
3730,156,4,17.18496297120523,Regular
3731,423,4,14.805103883090764,Regular
3732,24,7,42.30216737962179,Loyal
3733,512,2,4.830330901458039,Hibernate
3734,116,2,7.052815162450594,Hibernate
3735,32,4,17.480780966850766,Regular
3736,33,4,19.05684582553424,Regular
3737,18,11,58.74363715081629,Loyal
3738,0,4,14.03864679787345,Regular
3739,146,3,9.293220854156193,Hibernate
3740,590,1,6.915683765304259,Hibernate
3741,39,4,27.67213032267099,High_spender
3742,130,2,9.627646900907108,At_risk
3743,238,6,31.429285602226013,Loyal
3744,22,3,20.99957831059359,At_risk
3745,126,6,23.35808878669713,Loyal
3746,51,5,27.05854945673052,High_spender
3747,309,2,9.284056145515796,Hibernate
3748,78,4,19.959174226988413,Regular
3749,296,4,22.431100365527247,High_spender
3750,227,3,11.92834077719888,At_risk
3751,363,3,19.325446721532963,At_risk
3752,131,6,50.58656629239209,Loyal
3753,367,2,9.757923517729385,At_risk
3754,342,2,13.144109964965184,At_risk
3755,93,3,11.532559544729736,At_risk
3756,28,5,16.86410539947491,Regular
3757,189,7,27.23219702645745,Loyal
3758,117,6,25.524230547004542,Loyal
3759,113,4,16.027512369233264,Regular
3760,38,5,21.651538327092226,High_spender
3761,95,8,44.02310208554038,Loyal
3762,132,5,18.75181377948845,Regular
3763,186,5,29.070241678268665,High_spender
3764,50,6,19.489783911497486,Regular
3765,201,3,18.09864763164231,At_risk
3766,52,3,23.11964796361056,At_risk
3767,207,4,14.12022295395252,Regular
3768,84,7,36.2939082598548,Loyal
3769,306,4,23.1837843694937,High_spender
3770,351,1,8.423476621141457,Hibernate
3771,374,1,2.4595888418037104,Hibernate
3772,94,4,15.740641870865591,Regular
3773,33,3,16.763686602194234,At_risk
3774,13,4,22.18097101075688,High_spender
3775,64,5,23.771022758329256,High_spender
3776,165,6,36.13555179294144,Loyal
3777,672,1,3.1090609588609945,Hibernate
3778,27,5,23.602587680264293,High_spender
3779,50,6,33.083025539240595,Loyal
3780,674,1,2.0412203288596382,Hibernate
3781,98,3,13.705754090251856,At_risk
3782,330,7,34.053895500662286,Loyal
3783,191,7,38.4969743817555,Loyal
3784,199,3,17.378904405138282,At_risk
3785,501,4,20.10078220214639,Regular
3786,233,5,25.34897167087162,High_spender
3787,97,3,14.77708210343408,At_risk
3788,317,1,4.418358563921272,Hibernate
3789,79,4,19.389558953997124,Regular
3790,63,6,24.310593928121563,Loyal
3791,280,2,7.091036375270792,Hibernate
3792,518,1,7.869952019845861,Hibernate
3793,145,8,29.825025653118686,Loyal
3794,34,4,21.302497755596782,High_spender
3795,347,3,13.8877192043402,At_risk
3796,207,1,3.382354293860676,Hibernate
3797,105,6,25.648213004758205,Loyal
3798,117,2,12.7639839819416,At_risk
3799,415,3,15.324582395066928,At_risk
3800,325,3,10.499948387810251,At_risk
3801,68,3,15.46880811633788,At_risk
3802,76,2,7.531284392661213,Hibernate
3803,7,6,36.47992889133506,Loyal
3804,192,4,18.591609991429088,Regular
3805,468,3,8.6538261235407,Hibernate
3806,124,2,16.66498172689172,At_risk
3807,65,2,11.424248804565538,At_risk
3808,134,5,16.853476687828064,Regular
3809,281,4,20.73537876587212,High_spender
3810,237,2,11.464886450297364,At_risk
3811,189,7,27.88057059241833,Loyal
3812,47,8,34.36264096222956,Loyal
3813,346,2,11.411336955233814,At_risk
3814,162,3,25.70386041720612,At_risk
3815,106,4,15.075119069399191,Regular
3816,12,4,13.218038032669147,Regular
3817,366,5,25.50654767638416,High_spender
3818,13,5,28.23786191722345,High_spender
3819,185,2,23.153735773719458,At_risk
3820,522,2,9.725921541866752,At_risk
3821,361,4,35.151789895234,High_spender
3822,96,5,38.73242654441746,High_spender
3823,385,1,3.1090609588609945,Hibernate
3824,321,1,2.5556757206762075,Hibernate
3825,702,1,5.410198576195992,Hibernate
3826,612,1,5.30985060236171,Hibernate
3827,57,6,33.319210527932405,Loyal
3828,198,4,13.747556118000633,Regular
3829,150,3,20.23564251040446,At_risk
3830,73,9,48.56712866127217,Loyal
3831,77,4,19.746891160406904,Regular
3832,166,5,30.001683541996787,High_spender
3834,591,2,6.323791597159024,Hibernate
3835,105,7,33.193168888075995,Loyal
3836,24,2,8.64231537353136,Hibernate
3837,232,2,8.944085488857734,Hibernate
3838,16,3,13.474335123233644,At_risk
3839,473,3,18.87900569941057,At_risk
3840,155,5,17.628559781673236,Regular
3841,164,6,31.682154655714463,Loyal
3842,77,4,15.290574642785122,Regular
3843,74,4,21.22950222515367,High_spender
3844,104,7,29.10352820308903,Loyal
3845,102,1,3.996364153861897,Hibernate
3846,336,5,22.892603368237047,High_spender
3847,27,5,24.138508314166604,High_spender
3848,42,5,25.9415836246358,High_spender
3849,380,5,21.380766120655696,High_spender
3850,118,4,16.355871876951376,Regular
3851,234,4,15.254974002299155,Regular
3852,273,3,10.500511898377171,At_risk
3853,179,1,13.189989786199572,At_risk
3854,286,3,12.366773054066163,At_risk
3855,28,8,38.10885230367483,Loyal
3856,272,6,29.182360223899288,Loyal
3857,56,5,23.156308864934008,High_spender
3858,278,1,2.1792868766495523,Hibernate
